color,part,quantity,part_id
Black,Technic Axle 2 Notched,1,32062
Black,Technic Pin Long with Friction Ridges Lengthwise,1,6558
Black,Technic Pole Reverser Handle,1,6553
Blue,Technic Axle Pin with Friction Ridges Lengthwise,6,43093
Dark Blue,Bionicle Foot with Ball Joint Socket 2 x 3 x 5,2,41668
Dark Blue,Bionicle Mask Komau with Pearl Light Gray Top (Vhisola),1,32572pb01
Dark Blue,Bionicle Matoran Chest,1,47295
Dark Bluish Gray,Bionicle Ball Joint 3 x 3 x 2 90 Degree with 2 Ball Joints and Axle hole,4,47300
Dark Bluish Gray,Bionicle Head Connector Block 3 x 4 x 1 2/3,1,32553
Dark Bluish Gray,"Technic Axle Connector 2 x 3 with Ball Socket, Open Sides",6,32174
Glow In Dark Opaque,"Bionicle Disk, 226 Ga-Metru Print",1,32533pb226
Trans-Neon Orange,Bionicle Head Connector Block Eye/Brain Stalk,1,32554
White,Bionicle Kanoka Disk Launcher (Matoran),1,47304
